Annotator,Document ID,Shared? ,SentNum,Sent
2,wsj_0012.mrg,N,11,"Both Newsweek and U.S. News have been gaining circulation in recent years without heavy use of electronic giveaways to subscribers , such as telephones or watches ."
2,wsj_0012.mrg,N,12,"However , none of the big three weeklies recorded circulation gains recently ."
2,wsj_0012.mrg,Y,13,"According to Audit Bureau of Circulations , Time , the largest newsweekly , had average circulation of 4,393,237 , a decrease of 7.3 % ."
2,wsj_0144.mrg,Y,2,But revenue declined to $ 3 billion *U* from $ 3.2 billion *U* .
2,wsj_0144.mrg,Y,6,"In the first nine months , net was $ 306 million *U* , compared with a loss of $ 195 million *U* in the 1988 period ."
2,wsj_0003.mrg,Y,4,"A Lorillard spokewoman said , `` This is an old story ."
2,wsj_0003.mrg,Y,7,Neither Lorillard nor the researchers who *T*-3 studied the workers were aware of any research on smokers of the Kent cigarettes .
2,wsj_0003.mrg,Y,9,Dr. Talcott led a team of researchers from the National Cancer Institute and the medical schools of Harvard University and Boston University .
2,wsj_0003.mrg,Y,21,"In July , the Environmental Protection Agency imposed a gradual ban on virtually all uses of asbestos ."
2,wsj_0003.mrg,Y,24,Areas of the factory *ICH*-2 were particularly dusty where the crocidolite was used *-8 *T*-1 .
2,wsj_0003.mrg,Y,29,It has no bearing on our work force today .
2,wsj_0126.mrg,Y,4,A stadium craze is sweeping the country .
2,wsj_0126.mrg,Y,7,Most boosters claim 0 the new sports complexes will be moneymakers for their city .
2,wsj_0126.mrg,Y,8,Pepperdine University economist Dean Baim scoffs at that .
2,wsj_0126.mrg,Y,12,San Francisco voters rejected a new ballpark two years ago .
2,wsj_0126.mrg,Y,13,"Last month , Phoenix voters turned thumbs down on a $ 100 million *U* stadium bond and tax proposition ."
2,wsj_0126.mrg,Y,26,"`` The Superdome is an exercise in optimism , a statement of faith , '' he has said *T*-1 ."
2,wsj_0126.mrg,Y,27,"`` It is the very building of it *ICH*-4 that *T*-2 is important , not how much of it *T*-3 is used *-1 or its economics . ''"
2,wsj_0126.mrg,Y,28,An Egyptian Pharaoh could n't have justified his pyramids any better .
2,wsj_0126.mrg,Y,29,But civilization has moved forward since then .
2,wsj_0029.mrg,Y,3,The rest went to investors from France and Hong Kong .
2,wsj_0029.mrg,Y,4,"Earlier this year , Japanese investors snapped up a similar , $ 570 million *U* mortgage-backed securities mutual fund ."
2,wsj_0029.mrg,Y,5,"That fund was put *-41 together by Blackstone Group , a New York investment bank ."
2,wsj_0029.mrg,Y,6,"The latest two funds were assembled *-42 jointly by Goldman , Sachs & Co. of the U.S. and Japan 's Daiwa Securities Co ."
2,wsj_0001.mrg,Y,0,"Pierre Vinken , 61 years old , will join the board as a nonexecutive director Nov. 29 ."
2,wsj_0001.mrg,Y,1,"Mr. Vinken is chairman of Elsevier N.V. , the Dutch publishing group ."
2,wsj_0097.mrg,Y,4,U.S. stock-index futures are n't even traded *-1 in Japan now .
2,wsj_0097.mrg,Y,5,"And because of the time difference , the Japanese *RNR*-1 and the U.S. *RNR*-1 markets ' trading hours do n't overlap ."
2,wsj_0097.mrg,Y,7,"About 11.6 % of all program trading by New York Stock Exchange firms in September took place in foreign markets , according to Big Board data ."
2,wsj_0097.mrg,Y,10,Program trading has taken off in Japan since last year 's introduction of home-market stock-index futures trading on the Tokyo and Osaka stock exchanges .
2,wsj_0097.mrg,Y,14,"`` Maybe it was n't enough , '' a Finance Ministry official noted *T*-1 after the Dec. 7 surge ."
2,wsj_0097.mrg,Y,15,Japan 's regulators have since tightened controls on index-related stock purchases .
2,wsj_0097.mrg,Y,17,"Some U.S. firms , notably Salomon Inc. and Morgan Stanley Group Inc. , have reaped a hefty chunk of their Japanese earnings from index arbitrage , both for customers and for their own accounts ."
2,wsj_0097.mrg,Y,21,"`` It has not been disruptive in the markets here , '' Mr. Maughan said *T*-1 ."
2,wsj_0097.mrg,Y,23,The British also are scrutinizing program trades .
2,wsj_0097.mrg,Y,25,`` We do n't think 0 there is cause for concern at the moment . ''
2,wsj_0097.mrg,Y,26,London serves increasingly as a conduit for program trading of U.S. stocks .
2,wsj_0097.mrg,Y,32,Britain has two main index-arbitrage instruments .
2,wsj_0097.mrg,Y,33,A Financial Times-Stock Exchange 100-share index option contract is traded *-162 on the London Stock Exchange 's Traded Options Market .
2,wsj_0097.mrg,Y,34,And an FT-SE futures contract is traded *-1 on the London International Financial Futures Exchange .
2,wsj_0097.mrg,Y,35,Both contracts have gained a following since the 1987 global market crash .
2,wsj_0104.mrg,Y,0,"Due to an editing error , a letter to the editor in yesterday 's edition from Frederick H. Hallett mistakenly identified the NRDC ."
2,wsj_0087.mrg,Y,0,"Five things 0 you can do *T*-1 for $ 15,000 *U* or less :"
2,wsj_0087.mrg,Y,1,1 . * Buy a new Chevrolet .
2,wsj_0087.mrg,Y,2,2 . * Take a Hawaiian vacation .
2,wsj_0087.mrg,Y,3,3 . * Send your child to a university .
2,wsj_0087.mrg,Y,4,4 . * Buy a diamond necklace .
2,wsj_0087.mrg,Y,5,5 . * Make a lasting difference in the regulatory life of an American savings-and-loan association through the Foster Corporate Parents Plan .
2,wsj_0087.mrg,Y,9,"As a Foster Corporate Parent , you 'll be helping a neighborhood S&L in areas crucial to its survival ."
2,wsj_0087.mrg,Y,12,Performing loans .
2,wsj_0139.mrg,Y,1,"With lipsticks , liners , lotions and creams , There are still beauty plans left 0 * to tackle *T*-1 : But as the years go by , it seems That before I paint , I should spackle ."
2,wsj_0141.mrg,Y,0,"Consumer confidence stayed strong in October , despite the unsettling gyrations of the stock market ."
2,wsj_0141.mrg,Y,4,The index was 116.9 in October 1988 and in the past year has ranged from a low of 112.9 to a high of 120.7 .
2,wsj_0141.mrg,Y,5,It uses a base of 100 in 1985 .
2,wsj_0141.mrg,Y,6,"In October , more people *ICH*-1 said that present business conditions were `` good '' than in September ."
2,wsj_0141.mrg,Y,7,An equal number in each month said that employment conditions were good .
2,wsj_0141.mrg,Y,20,Home purchase plans increased to 3.3 % from 3.1 % in the two recent months .
2,wsj_0141.mrg,Y,22,"In 1989 , home purchase plans have ranged monthly from 2.9 % *RNR*-1 to 3.7 % *RNR*-1 of respondents ."
2,wsj_0090.mrg,Y,1,That has been particularly true this year with many companies raising their payouts more than 10 % .
2,wsj_0090.mrg,Y,4,"That can be a trap for unwary investors , says 0 *T*-1 Richard Bernstein , senior quantitative analyst at Merrill Lynch & Co ."
2,wsj_0090.mrg,Y,13,"Payouts on the S&P 500 stocks rose 10 % in 1988 , according to Standard & Poor 's Corp. , and Wall Street estimates for 1989 growth are generally between 9 % and 14 % *U* ."
2,wsj_0090.mrg,Y,16,"As a result , the market 's dividend yield -- dividends as a percentage of price -- has slid to a level that *T*-232 is fairly low and unenticing by historical standards ."
2,wsj_0090.mrg,Y,18,They are keeping a close watch on the yield on the S&P 500 .
2,wsj_0090.mrg,Y,22,"In fact , `` the market has always tanked ."
2,wsj_0090.mrg,Y,25,The last time 0 the S&P 500 yield dropped below 3 % *T*-1 was in the summer of 1987 .
2,wsj_0090.mrg,Y,29,"Still , some market analysts say 0 the current 3.3 % reading is n't as troublesome as it might have been *?* in years past ."
2,wsj_0090.mrg,Y,32,"So , while stock prices may look fairly high relative to dividends , they are not excessive relative to the underlying corporate strength ."
2,wsj_0090.mrg,Y,35,"That is just a tad below the average of the past 40 years or so , he says 0 *T*-1 ."
2,wsj_0090.mrg,Y,36,What *T*-234 will happen to dividend growth next year ?
2,wsj_0090.mrg,Y,41,Dividend growth on the order of 12 % is expected *-142 by both Mr. Coxon of Cigna and Mr. Einhorn of Goldman Sachs .
2,wsj_0090.mrg,Y,46,"While the S&P tally does n't measure the magnitude of dividend changes , a further slippage in the number of dividend increases could be a harbinger of slower dividend growth next year ."
2,wsj_0153.mrg,Y,1,"The aerospace , automotive supply , electronics and printing-press concern also indicated that the first half of fiscal 1990 could be rough ."
2,wsj_0153.mrg,Y,4,"For fiscal 1989 's fourth quarter , Rockwell 's net income totaled $ 126.1 million *U* , or 50 cents a share ."
2,wsj_0153.mrg,Y,5,"That compares with operating earnings of $ 132.9 million *U* , or 49 cents a share , the year earlier ."
2,wsj_0153.mrg,Y,7,Sales rose 4 % to $ 3.28 billion *U* from $ 3.16 billion *U* .
2,wsj_0153.mrg,Y,9,"Overall , pretax electronics earnings soared 12 % to $ 107.9 million *U* from $ 96.4 million *U* ."
2,wsj_0153.mrg,Y,16,"The company also took hits in the fourth quarters of 1989 and 1988 on a fixed-price weapons-modernization development program -- probably the C-130 gunship , according to analysts ."
2,wsj_0153.mrg,Y,17,"For fiscal 1989 , the company posted net of $ 734.9 million *U* , or $ 2.87 *U* a share , down from $ 811.9 million *U* , or $ 3.04 *U* a share , in fiscal 1988 ."
2,wsj_0153.mrg,Y,18,"* Excluding one-time additions to profit in each year , earnings per share were $ 2.47 *U* , up 7.4 % from $ 2.30 *U* in fiscal 1988 ."
2,wsj_0153.mrg,Y,19,Sales for the year rose 5 % to $ 12.52 billion *U* from $ 11.95 billion *U* in fiscal 1988 .
2,wsj_0059.mrg,Y,7,"Sterling was quoted *-1 at $ 1.5755 *U* , down from $ 1.5805 *U* late Tuesday ."
2,wsj_0059.mrg,Y,8,"In Tokyo Thursday , the U.S. currency opened for trading at 143.93 yen , up from Wednesday 's Tokyo close of 143.08 yen ."
2,wsj_0059.mrg,Y,11,"He cites the recent deal between the Mitsubishi Estate Co. and the Rockefeller Group , as well as the possible white knight role of an undisclosed Japanese company in the Georgia-Pacific Corp. takeover bid for Great Northern Nekoosa Corp. as evidence ."
2,wsj_0059.mrg,Y,21,"On the Commodity Exchange in New York , gold for current delivery settled at $ 374.20 *U* an ounce , down 50 cents ."
2,wsj_0059.mrg,Y,22,Estimated volume was a moderate 3.5 million ounces .
2,wsj_0059.mrg,Y,23,"In early trading in Hong Kong Thursday , gold was quoted *-1 at $ 374.19 *U* an ounce ."
2,wsj_0154.mrg,Y,2,"That package now sells for about $ 2,099 *U* ."
2,wsj_0131.mrg,Y,0,"Odyssey Partners Limited Partnership , an investment firm , completed the purchase of May Department Stores Co. 's Caldor discount chain for $ 500 million *U* plus the assumption of $ 52 million *U* in debt ."
2,wsj_0131.mrg,Y,2,"May Stores , St. Louis , runs such well-known department stores as Lord & Taylor ."
2,wsj_0109.mrg,Y,3,Wall Street reacted favorably to Mr. McGovern 's departure and its implications .
2,wsj_0109.mrg,Y,9,"Campbell 's international businesses , particularly in the U.K. and Italy , appear *-1 to be at the heart of its problems ."
2,wsj_0109.mrg,Y,10,Growth has fallen short of targets and operating earnings are far below results in U.S. units .
2,wsj_0109.mrg,Y,12,"Similarly , Campbell 's Italian biscuit operation , D. Lazzaroni & Co. , has been hurt *-40 by overproduction and distribution problems ."
2,wsj_0109.mrg,Y,14,"However , neither Mr. Baum nor Mr. Harper has much international experience ."
2,wsj_0109.mrg,Y,18,"Mr. McGovern , 63 , had been under intense pressure *ICH*-1 from the board * to boost Campbell 's mediocre performance to the level of other food companies ."
2,wsj_0109.mrg,Y,29,"For fiscal 1989 , Mr. McGovern received a salary of $ 877,663 *U* ."
2,wsj_0093.mrg,Y,0,It was Richard Nixon 's first visit to China in 1972 that *T*-238 set in motion the historic rapprochement between Beijing and Washington .
2,wsj_0093.mrg,Y,3,"The Chinese , in turn , took aim at American `` interference '' in China 's domestic affairs ."
2,wsj_0093.mrg,Y,6,"The tension was evident on Wednesday evening during Mr. Nixon 's final banquet toast , normally an opportunity for * reciting platitudes about eternal friendship ."
2,wsj_0093.mrg,Y,10,The Chinese responded in an equally undiplomatic fashion .
2,wsj_0093.mrg,Y,13,China was the real victim and it *EXP*-1 is unjust * to reprove China for it . ''
2,wsj_0093.mrg,Y,16,"Relations between China and the U.S. have been tense since June 7 , when Chinese dissident Fang Lizhi and his wife , Li Shuxian , took refuge in the U.S. Embassy in Beijing *T*-1 ."
2,wsj_0093.mrg,Y,21,Mr. Nixon was *-1 to leave China today .
3,wsj_0093.mrg,N,22,"According to an American member of the Nixon party , the former president raised a number of controversial issues in his 20 hours of talks with top-level Chinese officials ."
3,wsj_0093.mrg,N,23,"These included China 's economic policies , human rights and the question of Mr. Fang ."
3,wsj_0093.mrg,N,25,China pulled out of the program in July .
3,wsj_0093.mrg,N,36,The rifles were n't loaded *-1 .
3,wsj_0067.mrg,N,3,"Currently , both Massachusetts and Connecticut , where most of Bank of New England 's operations are *T*-1 , allow interstate banking only within New England ."
3,wsj_0067.mrg,N,6,"He added , `` There 's nothing very hot . ''"
3,wsj_0067.mrg,N,7,Mr. Driscoll did n't elaborate about who the potential partners were *T*-1 or when the talks were held *-94 *T*-2 .
3,wsj_0078.mrg,N,1,Net income more than tripled to 4.898 billion yen from 1.457 billion yen a year earlier .
3,wsj_0089.mrg,N,8,"Now , only one local ringer *ICH*-1 remains : 64-year-old Derek Hammond ."
3,wsj_0089.mrg,N,9,The others here today live elsewhere .
3,wsj_0089.mrg,N,16,It *EXP*-1 is easy * to see why the ancient art is on the ropes *T*-2 .
3,wsj_0089.mrg,N,23,"A series of 5,000 or so changes is a `` peal '' and takes about three hours ."
3,wsj_0089.mrg,N,33,"It is a passion that *T*-227 usually stays in the tower , however ."
3,wsj_0089.mrg,N,36,This does not sit well with some clerics .
3,wsj_0089.mrg,N,40,"An entirely new band *ICH*-2 rings today at Great Torrington , several of whom *T*-1 are members of the congregation ."
3,wsj_0089.mrg,N,41,But there still are n't enough ringers 0 *T*-1 to ring more than six of the eight bells .
3,wsj_0089.mrg,N,52,Mr. Baldwin is also attacking the greater problem : lack of ringers .
3,wsj_0089.mrg,N,58,"They are n't accepted *-1 everywhere , however ."
3,wsj_0033.mrg,N,1,The total marks the sixth consecutive monthly decline .
3,wsj_0033.mrg,N,3,The announcement follows a sharper $ 2.2 billion *U* decline in the country 's foreign reserves in September to $ 86.12 billion *U* .
3,wsj_0041.mrg,N,0,"This is the year 0 the negative ad , for years a secondary presence in most political campaigns , became the main event *T*-1 ."
3,wsj_0041.mrg,N,7,"In 1989 , as often as not , the principal fights in the major campaigns are prompted *-1 by the ads themselves ."
3,wsj_0041.mrg,N,10,"The screen fills with a small , tight facial shot of David Dinkins , Democratic candidate for mayor of New York City ."
3,wsj_0041.mrg,N,17,"The screen shows two distorted , unrecognizable photos , presumably of two politicians ."
3,wsj_0041.mrg,N,20,The other has opposed a ban on cop-killer bullets .
3,wsj_0041.mrg,N,21,One claims 0 he 's pro-choice .
3,wsj_0041.mrg,N,24,Who 's *T*-1 telling the truth ?
3,wsj_0041.mrg,N,30,The campaign has blamed these reporting problems on computer errors .
3,wsj_0041.mrg,N,33,"Mr. Giuliani 's campaign chairman , Peter Powers , says 0 the Dinkins ad is `` deceptive . ''"
3,wsj_0041.mrg,N,55,`` * Consider Jim Courter . ''
3,wsj_0041.mrg,N,58,And the nose on Mr. Courter 's face grows .
3,wsj_0041.mrg,N,60,"In this one , the screen fills with photographs of both candidates ."
3,wsj_0041.mrg,N,64,Who *T*-1 's telling the truth ?
3,wsj_0041.mrg,N,65,"Stephen Salmore , a political scientist at New Jersey 's Eagleton Institute , says 0 it 's another example of an ad that *T*-1 's true but not fully accurate ."
3,wsj_0041.mrg,N,68,But it 's building on a long tradition .
3,wsj_0136.mrg,N,2,"In fiscal 1988 , the company earned $ 17.3 million *U* , or $ 1.92 *U* a share , on revenue of $ 352.9 million *U* ."
3,wsj_0136.mrg,N,3,"Oshkosh Truck attributed the downturn in its earnings to higher start-up costs of its new chassis division , a softer motor-home market and higher administrative costs of compliance with government contractor regulations ."
3,wsj_0051.mrg,N,7,All the contracts were for computer-system-design contracts and involved no hardware or software .
3,wsj_0051.mrg,N,12,"The bids , he added 0 *T*-1 , were `` contrary to common sense . ''"
3,wsj_0051.mrg,N,16,The fire is also fueled *-1 by growing international interest in Japanese behavior .
3,wsj_0051.mrg,N,18,"But in one of the auctions in question , International Business Machines Corp. made a bid substantially higher than the Fujitsu offer , according to the municipality ."
3,wsj_0051.mrg,N,19,The low-ball bids touch on issues central to the increasingly tense trade debate .
3,wsj_0051.mrg,N,32,"`` One yen is not ethical , '' Michio Sasaki , an official at Keidanren , the Japan Federation of Economic Organizations , said *T*-1 ."
3,wsj_0051.mrg,N,33,"`` Profit may be low , but at least costs should be covered *-1 ."
3,wsj_0084.mrg,N,0,"Hudson General Corp. 's president and chief executive officer , Alan J. Stearn , resigned ."
3,wsj_0084.mrg,N,1,"Mr. Stearn , 46 years old , could n't be reached *-120 for comment ."
3,wsj_0084.mrg,N,4,"Mr. Stearn , who *T*-196 had been with the company more than 20 years and had been president since 1984 , will act as a consultant to Hudson General ."
3,wsj_0084.mrg,N,5,His duties as chief executive will be assumed *-121 by Chairman Jay B. Langner .
3,wsj_0127.mrg,N,5,"Reed is paying an interim dividend of 4.6 pence , up 15 % from 4 pence a year earlier ."
3,wsj_0127.mrg,N,6,Sales fell 20 % to # 722 million *U* .
3,wsj_0166.mrg,N,2,Last year 's figures include a one-time loss of $ 12 million *U* for restructuring and unusual items .
3,wsj_0166.mrg,N,5,"Transamerica Corp. , San Francisco , said 0 third-quarter profit was essentially flat despite a large one-time gain a year earlier ."
3,wsj_0166.mrg,N,7,"The results reflected a 24 % gain in income from its finance businesses , and a 15 % slide in income from insurance operations ."
3,wsj_0129.mrg,N,3,"Under the so-called Team Taurus approach , Mr. Veraldi and other Ford product planners sought the involvement of parts suppliers , assembly-line workers , auto designers and financial staff members from the initial stages of the development cycle ."
3,wsj_0168.mrg,N,1,The sale represents 10.2 % of Meridian 's shares outstanding .
3,wsj_0168.mrg,N,4,The loan may be extended *-1 by the McAlpine group for an additional year with an increase in the conversion price to $ 2.50 *U* a share .
3,wsj_0035.mrg,N,7,The U.S.S.R. belongs to neither organization .
3,wsj_0035.mrg,N,8,Moscow has settled pre-1917 debts with other countries in recent years at less than face value .
3,wsj_0024.mrg,N,1,"Esso Australia Ltd. , a unit of New York-based Exxon Corp. , and Broken Hill Pty. operate the fields in a joint venture ."
3,wsj_0024.mrg,N,4,The field has reserves of 21 million barrels .
3,wsj_0024.mrg,N,5,Reserves for the five new fields total 50 million barrels .
3,wsj_0085.mrg,N,0,"For 10 years , Genie Driskill went to her neighborhood bank because it was convenient ."
3,wsj_0085.mrg,N,3,"Among other things , it included checking , safe deposit box and credit card -- all for free -- plus a good deal on installment loans ."
3,wsj_0085.mrg,N,6,She took her business to First Atlanta .
3,wsj_0085.mrg,N,9,The competitive rates were generally offset *-1 by hefty fees on various services .
3,wsj_0085.mrg,N,10,But many banks are turning away from strict price competition .
3,wsj_0085.mrg,N,17,"For some time , banks have been aiming packages at the elderly , the demographic segment with the highest savings ."
3,wsj_0085.mrg,N,18,Those efforts are being stepped up *-1 .
3,wsj_0085.mrg,N,23,Banks have tried packaging before .
3,wsj_0085.mrg,N,36,The competition has cultivated a much savvier consumer .
3,wsj_0085.mrg,N,43,Packaging has some drawbacks .
3,wsj_0085.mrg,N,49,"Some banks are already moving in that direction , according to Alvin T. Sale , marketing director at First Union Corp. in Charlotte ."
3,wsj_0085.mrg,N,51,"Soon , it will split those into 30 ."
3,wsj_0096.mrg,N,0,"The National Association of Securities Dealers , the self-regulatory organization for the over-the-counter securities markets , disciplined a number of firms and individuals for alleged violations of industry rules ."
3,wsj_0096.mrg,N,3,"Also , Mr. Vargas was barred *-152 from association with any NASD member ."
3,wsj_0096.mrg,N,4,"Neither First Securities , of Beverly Hills , nor Mr. Vargas could be reached *-153 for comment ."
3,wsj_0096.mrg,N,5,A telephone-information operator had no listing for either party .
3,wsj_0096.mrg,N,7,"Also , Mr. Otero was barred *-154 from association with any NASD member ."
3,wsj_0096.mrg,N,15,Officials of Triton could n't be reached *-157 for comment .
3,wsj_0096.mrg,N,16,Mr. Chase did n't return a telephone call to his office .
3,wsj_0096.mrg,N,17,"Crane & Co. Securities Inc. , of Mount Clemens , Mich. , and its president , Glenn R. Crane , of Sterling Heights , Mich. , consented to a joint fine of $ 10,000 *U* ."
3,wsj_0096.mrg,N,20,"First Commonwealth Securities Corp. , of New Orleans , and its president , Kenneth J. Canepa , also of New Orleans , consented to a $ 10,000 *U* fine ."
3,wsj_0096.mrg,N,21,"Also , Mr. Canepa received a two-week suspension `` in a principal capacity . ''"
3,wsj_0096.mrg,N,24,"Weatherly Securities Corp. , New York , and three of its principals -- Dell Eugene Keehn and William Northy Prater Jr. , both of Mercer Island , Wash. , and Thomas Albert McFall , of Red Bank , N.J . -- consented to a fine of $ 20,000 *U* ."
3,wsj_0096.mrg,N,29,"The firm and Mr. Whelen allegedly sold securities to the public at unfair prices , among other alleged violations ."
3,wsj_0096.mrg,N,32,"Shearson Lehman Hutton Inc. , New York , which *T*-251 is 62%-owned *-1 by American Express Co. , consented to a $ 10,000 *U* fine ."
3,wsj_0096.mrg,N,34,A Shearson spokesman had no comment .
3,wsj_0096.mrg,N,41,"Victor Stanley Fishman , Longwood , Fla. , fined *-1 $ 25,000 *U* ; William Harold Floyd , Houston , $ 100,000 *U* ; Michael Anthony Houston , Bronx , N.Y. , $ 15,000 *U* ; Amin Jalaalwalikraam , Glenham , N.Y. , $ 60,000 *U* ; Richard F. Knapp , London , $ 10,000 *U* and 30-day suspension ; Deborah Renee Martin , St. Louis , $ 15,000 *U* ; Joseph Francis Muscolina Jr. , Palisades Park , N.J. , $ 15,000 *U* ; Robert C. Najarian , Brooklyn Park , Minn. , $ 15,000 *U* ; Edward Robert Norwick , Nesconset , N.Y. , $ 30,000 *U* ."
3,wsj_0096.mrg,N,48,`` I never had any clients at all .
3,wsj_0124.mrg,N,0,"William C. Walbrecher Jr. , an executive at San Francisco-based 1st Nationwide Bank , was named *-1 president *RNR*-2 and chief executive officer *ICH*-2 of Citadel Holding Corp. and its principal operating unit , Fidelity Federal Bank ."
3,wsj_0124.mrg,N,1,The appointment takes effect Nov. 13 .
3,wsj_0124.mrg,N,3,Edward L. Kane succeeded Mr. Taylor as chairman .
3,wsj_0124.mrg,N,4,"Separately , Citadel posted a third-quarter net loss of $ 2.3 million *U* , or 68 cents a share , versus net income of $ 5.3 million *U* , or $ 1.61 *U* a share , a year earlier ."
3,wsj_0124.mrg,N,7,"In addition , operating results were hit *-1 by an increase in loan and real estate loss reserves ."
3,wsj_0124.mrg,N,8,"In American Stock Exchange composite trading , Citadel shares closed yesterday at $ 45.75 *U* , down 25 cents ."
3,wsj_0132.mrg,N,2,"The 32 % state-owned DSM had eight million guilders of extraordinary charges in the latest quarter , mainly * to reflect one-time losses in connection with the disposal of some operations ."
3,wsj_0132.mrg,N,3,The charges were offset *-1 in part by a gain from the sale of the company 's construction division .
3,wsj_0132.mrg,N,4,"Last year , DSM had 71 million guilders of extraordinary charges for the restructuring program and other transactions ."
3,wsj_0132.mrg,N,7,"Sales , however , were little changed *-1 at 2.46 billion guilders , compared with 2.42 billion guilders ."
3,wsj_0185.mrg,N,2,He increases the board to seven .
3,wsj_0133.mrg,N,2,Cataracts refer to a clouding of the eye 's natural lens .
3,wsj_0048.mrg,N,1,The Nasdaq composite index added 1.01 to 456.64 on paltry volume of 118.6 million shares .
3,wsj_0048.mrg,N,4,"In October , the busiest month of the year so far , daily volume averaged roughly 145 million shares ."
3,wsj_0048.mrg,N,5,The Nasdaq 100 index of the biggest nonfinancial stocks gained 1.39 to 446.62 .
3,wsj_0048.mrg,N,9,The two banks merged in 1985 .
3,wsj_0048.mrg,N,10,Bank of New England 's shares are traded *-1 on the New York Stock Exchange .
3,wsj_0048.mrg,N,14,"The biggest beneficiary was Northeast Bancorp , which *T*-118 surged 7 3\/4 to 69 ."
3,wsj_0048.mrg,N,18,"Another OTC bank stock involved * in a buy-out deal , First Constitution Financial , was higher ."
3,wsj_0048.mrg,N,19,It rose 7\/8 to 18 1\/4 .
3,wsj_0048.mrg,N,23,"Among other banking issues , Pennview Savings Association leapt more than 44 % with a gain of 6 5\/8 to 21 5\/8 ."
3,wsj_0048.mrg,N,31,"Also on the takeover front , Jaguar 's ADRs rose 1\/4 to 13 7\/8 on turnover of 4.4 million ."
3,wsj_0048.mrg,N,35,Rally 's lost 1 3\/4 to 21 3\/4 .
3,wsj_0048.mrg,N,39,"SCI Systems slipped 7\/8 to 10 on volume of 858,000 shares ."
3,wsj_0048.mrg,N,41,"In the year-earlier period , SCI had net income of $ 4.8 million *U* , or 23 cents a share , on revenue of $ 225.6 million *U* ."
3,wsj_0081.mrg,N,4,"In New Brunswick , N.J. , a Johnson & Johnson spokesman declined comment ."
3,wsj_0053.mrg,N,1,Sales in stores open more than one year rose 3 % to $ 29.3 million *U* from $ 28.4 million *U* .
3,wsj_0054.mrg,N,2,"Last October , the company also bought a wheel-loader manufacturing plant in Heidelberg , West Germany , from Dresser ."
3,wsj_0119.mrg,N,12,"Currently , the government charges nothing for such filings ."
3,wsj_0038.mrg,N,2,"The warrants expire Nov. 30 , 1990 ."
3,wsj_0086.mrg,N,2,"Currently , ShareData has about 4.1 million common shares outstanding ."
3,wsj_0172.mrg,N,0,First of America Bank Corp. said 0 it completed its acquisition of Midwest Financial Group Inc. for about $ 250 million *U* .
3,wsj_0172.mrg,N,6,"But it said that severance payments to those executives not staying with the company will reduce First of America 's operating results for 1989 by $ 3 million *U* to $ 4 million *U* , or 15 cents to 20 cents a share ."
3,wsj_0170.mrg,N,3,Carnival said 0 it will be an 11 % shareholder in the new company .
3,wsj_0002.mrg,N,0,"Rudolph Agnew , 55 years old and former chairman of Consolidated Gold Fields PLC , was named *-1 a nonexecutive director of this British industrial conglomerate ."
3,wsj_0022.mrg,N,2,"That year the Apple II , Commodore Pet and Tandy TRS-80 came to market ."
3,wsj_0022.mrg,N,5,"But Apple II was a major advance from Apple I , which *T*-1 was built *-33 in a garage by Stephen Wozniak and Steven Jobs for hobbyists such as the Homebrew Computer Club ."
3,wsj_0022.mrg,N,7,"*-1 Crude as they were *?* , these early PCs triggered explosive product development in desktop models for the home and office ."
3,wsj_0022.mrg,N,10,Current PCs are more than 50 times faster and have memory capacity 500 times greater than their 1977 counterparts .
3,wsj_0022.mrg,N,16,"Today , PC shipments annually total some $ 38.3 billion *U* world-wide ."
3,wsj_0061.mrg,N,0,The Life Insurance Co. of Georgia has officially opened an office in Taipei .
3,wsj_0061.mrg,N,2,"Life of Georgia is part of the Nationale Nederlanden Group , based * in the Netherlands ."
3,wsj_0149.mrg,N,2,Such an application for federal antitrust clearance is necessary for any investor that *T*-1 might seek control .
3,wsj_0149.mrg,N,11,But the exact amount of Reliance 's current holding has n't been formally disclosed *-1 .
3,wsj_0149.mrg,N,15,"In composite New York Stock Exchange trading , the shares closed at $ 177 *U* , up $ 1.50 *U* ."
3,wsj_0149.mrg,N,19,Mr. Steinberg is thought *-1 to be on friendly terms with UAL 's Mr. Wolf .
3,wsj_0120.mrg,N,0,FALL BALLOT ISSUES set a record for off-year elections .
3,wsj_0120.mrg,N,1,Odd-year elections attract relatively few ballot issues .
3,wsj_0120.mrg,N,8,"Hot ballot topics are expected *-1 to be abortion , the environment and insurance reform ."
3,wsj_0120.mrg,N,12,"At Christie 's , a folio of 21 prints from Alfred Stieglitz 's `` Equivalents '' series sold for $ 396,000 *U* , a single-lot record ."
3,wsj_0120.mrg,N,13,Other works also have been exceeding price estimates .
3,wsj_0120.mrg,N,16,"`` There is finally some sort of sense in the market , '' she says *T*-1 ."
3,wsj_0120.mrg,N,24,"But more serious applications are in the wings , and that is where the future growth is expected *-1 *T*-2 ."
3,wsj_0120.mrg,N,30,"FAMILY PETS are improving recovery rates of patients at Columbia Hospital , Milwaukee ."
3,wsj_0120.mrg,N,32,TIRED OF * TRIMMING ?
3,wsj_0120.mrg,N,39,"Tiny Tots Inc. , Campbell , Calif. , says 0 business is up 35 % in the past year ."
3,wsj_0120.mrg,N,41,"In Syracuse , N.Y. , DyDee Service 's new marketing push stresses environmental awareness ."
